LogMarijuana,LogPriceMarijuana,LogPriceCocaine,LogPriceCrack,YearsEducation,Age,Age2,Dealer,Female,PhysicalHealthGood,MentalHealthGood
3.16758253,0,0,1,0,14,196,196,6.214608098,8.9767255,7.60090246
2.525193381,0,0,1,1,12,144,144,7.60090246,8.9767255,7.60090246
1.930093697,1,1,1,1,12,144,144,8.517193191,9.13109105,8.334871595
4.288500537,1,0,1,1,7,49,49,6.725433694,9.13109105,8.334871595
2.302585093,0,0,1,0,6,36,36,7.60090246,8.911485044,6.987797956
4.49980967,0,1,0,1,7,49,49,6.502290206,9.13109105,8.334871595
5.634789603,1,0,1,1,6,36,36,7.755308178,8.9767255,7.60090246
1.061824196,1,0,0,1,18,324,324,7.824046011,9.13109105,7.929406535
0.215284187,0,1,1,1,15,225,225,7.755308178,8.9767255,7.60090246
1.150980235,1,1,1,0,17,289,289,6.214608098,9.335503486,7.929406535
4.382026635,0,0,0,0,8,64,64,8.114275037,9.618025215,6.907755279
4.322436994,1,0,1,0,15,225,225,6.571283036,8.9767255,7.60090246
5.768320996,0,0,1,0,10,100,100,7.824046011,9.546812609,7.929406535
3.043550108,0,0,1,1,17,289,289,8.740336743,9.13109105,7.929406535
0,1,0,1,1,14,196,196,8.125554773,9.210340372,6.907755279
1.386294361,0,0,1,1,15,225,225,7.755308178,8.9767255,7.60090246
2.302585093,1,1,0,1,11,121,121,6.907755279,9.13109105,8.334871595
4.831943542,0,0,1,1,4,16,16,6.725433694,9.13109105,8.334871595
5.075173815,1,0,0,0,17,289,289,6.214608098,9.903487553,6.907755279
5.480638923,1,1,1,1,17,289,289,6.820743927,9.210340372,7.929406535
1.532586349,0,0,1,1,19,361,361,7.824046011,9.13109105,7.929406535
1.449259372,0,0,1,1,15,225,225,7.824046011,8.9767255,7.60090246
1.454870439,0,0,0,0,16,256,256,8.18030418,9.335503486,7.929406535
0.360127377,1,0,1,1,13,169,169,8.125554773,9.123329031,6.907755279
1.325391118,0,1,0,0,14,196,196,7.975712018,9.224133705,7.60090246
4.874503189,1,0,0,0,12,144,144,6.502290206,8.9767255,7.60090246
1.714146372,1,0,1,1,18,324,324,6.907755279,9.123329031,6.907755279
3.318047811,1,0,1,1,14,196,196,7.418580863,9.123329031,6.907755279
3.33220451,1,0,1,1,12,144,144,8.29404964,9.903487553,7.418580863
1.234266618,0,1,1,1,10,100,100,8.114275037,9.618025215,6.907755279
4.094344562,1,0,1,1,10,100,100,8.334871595,8.334871595,6.987797956
2.581619255,1,0,1,1,10,100,100,8.006367568,9.903487553,7.567000942
2.48490665,1,0,1,1,12,144,144,8.804875239,8.9767255,7.60090246
0,0,0,1,1,15,225,225,7.755308178,8.9767255,7.60090246
0.693147181,1,0,1,1,12,144,144,7.716971583,8.911485044,6.987797956
4.028095263,0,0,1,1,12,144,144,7.13089883,9.105821302,7.418580863
0.619039393,0,0,1,1,12.5,156.25,156.25,7.513891119,9.13109105,7.929406535
1.386294361,0,0,1,1,17,289,289,6.907755279,9.13109105,7.929406535
5.991464547,1,0,1,1,7,49,49,6.684611728,8.9767255,7.60090246
4.28881557,0,0,1,1,14,196,196,7.755308178,8.9767255,7.60090246
2.915689433,1,0,1,1,14,196,196,6.907755279,8.911485044,6.987797956
3.401197382,1,0,1,1,6,36,36,6.907755279,8.911485044,6.987797956
0,1,0,1,1,17,289,289,6.907755279,8.9767255,7.60090246
0.887618175,0,0,1,1,12,144,144,7.755308178,8.9767255,7.60090246
2.316272492,0,0,1,1,11,121,121,9.210340372,8.9767255,7.60090246
1.979306834,1,0,1,0,12,144,144,7.716971583,8.911485044,6.987797956
0,0,1,1,0,10,100,100,7.716971583,8.911485044,6.987797956
4.094344562,0,0,1,1,4,16,16,7.824046011,8.911485044,6.987797956
4.31748822,0,0,1,1,16,256,256,6.502290206,8.911485044,6.987797956
1.386294361,0,0,1,1,17,289,289,9.210340372,9.335503486,7.929406535
3.753963061,1,0,1,0,12,144,144,8.517193191,8.9767255,7.60090246
2.772588722,0,0,1,0,19,361,361,7.824046011,8.9767255,7.60090246
0,1,0,1,1,12,144,144,7.716971583,8.911485044,6.987797956
2.995732274,1,0,1,1,9,81,81,6.907755279,8.911485044,6.987797956
6.109247649,0,0,1,0,8,64,64,7.195437401,9.274878924,6.987797956
2.079441542,1,1,1,0,13,169,169,8.060434736,8.872533936,8.354674262
5.634789603,1,0,0,1,13,169,169,7.716971583,8.911485044,6.987797956
2.333088498,0,0,0,1,14,196,196,7.513891119,9.13109105,7.929406535
0,1,0,1,1,12,144,144,7.755308178,8.9767255,7.60090246
0.811128552,0,0,1,1,14,196,196,7.755308178,8.9767255,7.60090246
1.386294361,0,0,1,1,12,144,144,7.824046011,8.9767255,7.60090246
2.718251458,1,0,1,1,10,100,100,7.716971583,8.911485044,6.987797956
3.401197382,1,0,0,0,6,36,36,8.517193191,8.911485044,6.907755279
4.382026635,1,1,0,0,11,121,121,7.13089883,8.911485044,6.987797956
5.480638923,0,0,1,1,17,289,289,6.725433694,8.9767255,7.60090246
0.693147181,1,1,1,1,17,289,289,8.517193191,8.9767255,7.60090246
5.192956851,1,1,0,0,14,196,196,6.502290206,8.911485044,6.987797956
2.772588722,0,0,1,1,14,196,196,6.214608098,8.9767255,7.60090246
2.109944983,0,0,1,1,24,576,576,7.513891119,9.13109105,7.929406535
1.386294361,1,1,1,1,15,225,225,7.824046011,8.9767255,7.60090246
0.801991227,1,0,0,0,16,256,256,7.824046011,8.9767255,7.60090246
2.079441542,1,0,1,1,6,36,36,7.536363938,8.911485044,6.987797956
1.386294361,1,0,1,1,12,144,144,7.716971583,8.911485044,6.987797956
5.480638923,0,0,0,0,13,169,169,7.418580863,8.911485044,6.987797956
0.94738137,0,1,1,0,10,100,100,8.517193191,8.9767255,7.60090246
0,1,0,1,1,11,121,121,7.755308178,8.9767255,7.60090246
4.33601657,0,0,0,0,12,144,144,7.755308178,8.9767255,7.60090246
1.386294361,1,0,1,1,13,169,169,7.755308178,8.9767255,7.60090246
2.497056128,0,0,1,1,13,169,169,7.755308178,8.9767255,7.60090246
3.401197382,0,1,1,0,8,64,64,7.418580863,8.9767255,7.60090246
1.098612289,0,0,1,0,12,144,144,7.418580863,8.9767255,7.60090246
3.11914627,1,0,1,0,16,256,256,7.467371067,8.9767255,7.60090246
3.33220451,0,0,1,1,13,169,169,7.669895358,9.210340372,7.929406535
3.465735903,0,0,0,1,12,144,144,6.43775165,8.9767255,7.60090246
0.194471035,0,0,1,1,18,324,324,7.755308178,8.9767255,7.60090246
2.079441542,1,1,1,1,7,49,49,7.716971583,8.911485044,6.987797956
0,0,1,1,1,14,196,196,6.907755279,8.911485044,6.987797956
1.386294361,0,1,1,1,14,196,196,7.60090246,9.13109105,7.929406535
5.69898676,0,0,1,0,16,256,256,7.716971583,8.911485044,6.987797956
1.386294361,0,0,1,0,17,289,289,7.513891119,9.13109105,7.929406535
0.607462269,1,1,1,0,12,144,144,7.457218677,9.13109105,8.334871595
5.410920744,0,0,1,1,12,144,144,7.929406535,8.911485044,6.987797956
5.480638923,0,0,1,1,12,144,144,7.716971583,8.911485044,6.987797956
1.016320665,0,1,1,0,7,49,49,7.457218677,9.13109105,8.334871595
1.098612289,1,0,1,1,6,36,36,7.755308178,8.9767255,7.60090246
2.772588722,1,0,1,0,12,144,144,7.13089883,9.123329031,6.907755279
3.688879454,0,0,1,1,13,169,169,7.60090246,9.618025215,6.907755279
